Post,Date,Views,Replies,Upvotes,Link,Resolved
UCCX Prompt Recorder Verification Code ,07-26-2017,36,4,0,https://supportforums.cisco.com//t5/ip-telephony/uccx-prompt-recorder-verification-code-issue/td-p/3094491,0
2901 ISR iOS FXO CUE FAX Detection ,07-28-2017,54,0,0,https://supportforums.cisco.com//t5/ip-telephony/2901-isr-ios-fxo-cue-fax-detection-and-redirection/td-p/3096851,0
9971 ON ELASTIX,03-11-2015,336,7,0,https://supportforums.cisco.com//t5/ip-telephony/9971-on-elastix/td-p/2618925,1
Analog phone connected to ATA187 cant ,07-28-2017,40,0,0,https://supportforums.cisco.com//t5/ip-telephony/analog-phone-connected-to-ata187-can-t-make-calls-on-srst-mode/td-p/3096822,0
Does Unity 11x work with CUCM 105,07-28-2017,56,2,5,https://supportforums.cisco.com//t5/ip-telephony/does-unity-11-x-work-with-cucm-10-5/td-p/3096789,0
Hold and Forward Button Missing,12-05-2016,826,6,5,https://supportforums.cisco.com//t5/ip-telephony/hold-and-forward-button-missing/td-p/2997050,1
Doubt about CDR Analysis and Reporting ,07-28-2017,95,5,0,https://supportforums.cisco.com//t5/ip-telephony/doubt-about-cdr-analysis-and-reporting-and-cdr-management/td-p/3096635,1
Phone Logs,07-28-2017,76,1,0,https://supportforums.cisco.com//t5/ip-telephony/phone-logs/td-p/3096605,0
Park Monitoring Forward No Retrieve Des,07-28-2017,151,2,0,https://supportforums.cisco.com//t5/ip-telephony/park-monitoring-forward-no-retrieve-destination-external/td-p/3096448,0
Active Directory Integration with CUCM ,02-24-2015,4457,9,5,https://supportforums.cisco.com//t5/ip-telephony/active-directory-integration-with-cucm-10-5/td-p/2629914,1
When using Media Termination Point Requ,07-27-2016,169,4,0,https://supportforums.cisco.com//t5/ip-telephony/when-using-media-termination-point-required-calls-start/td-p/2980980,0
VPN phone with incorrect time display i,04-08-2013,865,9,0,https://supportforums.cisco.com//t5/ip-telephony/vpn-phone-with-incorrect-time-display-in-cm-9-1/td-p/2153491,0
cucm 115 Dial tone abnormal,07-27-2017,33,1,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-11-5-dial-tone-abnormal/td-p/3096347,0
Display Company name on Cisco IP Phone,07-27-2017,54,3,0,https://supportforums.cisco.com//t5/ip-telephony/display-company-name-on-cisco-ip-phone/td-p/3096438,0
Need help to create uccx script,07-27-2017,25,2,5,https://supportforums.cisco.com//t5/ip-telephony/need-help-to-create-uccx-script/td-p/3096158,0
Cannot transfer from SIP to SIP Phones ,07-24-2017,235,8,0,https://supportforums.cisco.com//t5/ip-telephony/cannot-transfer-from-sip-to-sip-phones-on-cme/td-p/3092442,1
No dial tone,07-27-2017,85,6,0,https://supportforums.cisco.com//t5/ip-telephony/no-dial-tone/td-p/3095643,0
IP Telephony  Calls not going to voice,07-25-2017,118,6,0,https://supportforums.cisco.com//t5/ip-telephony/ip-telephony-calls-not-going-to-voicemail-when-phone-lines-are/td-p/3094218,0
foreign configuration,07-27-2017,82,1,0,https://supportforums.cisco.com//t5/ip-telephony/foreign-configuration/td-p/3096054,0
CUCM and LDAP Integration for existing ,07-28-2017,33,2,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-and-ldap-integration-for-existing-cluster/td-p/3096481,1
Issue with Wireless Plantronics headset,07-27-2017,500,3,0,https://supportforums.cisco.com//t5/ip-telephony/issue-with-wireless-plantronics-headset-with-cisco-7962-ip-phone/td-p/3095957,0
CUCM and LDAP Integration,07-27-2017,171,5,1,https://supportforums.cisco.com//t5/ip-telephony/cucm-and-ldap-integration/td-p/3095697,1
NO Matching Outgoing Dial Peer,07-24-2017,368,8,5,https://supportforums.cisco.com//t5/ip-telephony/no-matching-outgoing-dial-peer/td-p/3093055,0
CP3905 without provisioning,07-27-2017,64,1,5,https://supportforums.cisco.com//t5/ip-telephony/cp-3905-without-provisioning/td-p/3095893,0
remote access to cisco voicemail from a,07-20-2012,2265,3,0,https://supportforums.cisco.com//t5/ip-telephony/remote-access-to-cisco-voicemail-from-a-remote-device/td-p/1993004,1
What versions of CCMCUCM and Unity can,07-27-2017,76,4,0,https://supportforums.cisco.com//t5/ip-telephony/what-versions-of-ccm-cucm-and-unity-can-i-use-with-cisco-7940/td-p/3096203,0
voice is not coming in incoming calls,07-27-2017,26,1,0,https://supportforums.cisco.com//t5/ip-telephony/voice-is-not-coming-in-incoming-calls/td-p/3095675,0
Edit efxs ports not in use How can I,07-26-2017,57,3,0,https://supportforums.cisco.com//t5/ip-telephony/edit-efxs-ports-not-in-use-how-can-i-remove-them/td-p/3095113,1
Jabber Search by Office,07-27-2017,16,1,0,https://supportforums.cisco.com//t5/ip-telephony/jabber-search-by-office/td-p/3095726,0
SPA525G2 compatability,07-27-2017,63,1,0,https://supportforums.cisco.com//t5/ip-telephony/spa525g2-compatability/td-p/3095736,1
Incoming voice packet loss and s much j,07-25-2017,188,7,5,https://supportforums.cisco.com//t5/ip-telephony/incoming-voice-packet-loss-and-s-much-jitter-in-these-calls/td-p/3093319,0
Phone sending multiple SIP registrar re,07-05-2017,17,2,0,https://supportforums.cisco.com//t5/ip-telephony/phone-sending-multiple-sip-registrar-request-to-isp-unwantedly/td-p/3052887,1
TRAI DoT Regulations on Call Routing,07-26-2017,102,1,0,https://supportforums.cisco.com//t5/ip-telephony/trai-dot-regulations-on-call-routing/td-p/3095395,0
EFAX services,07-26-2017,60,2,0,https://supportforums.cisco.com//t5/ip-telephony/e-fax-services/td-p/3094616,0
8851 and KEM programming,07-26-2017,30,0,0,https://supportforums.cisco.com//t5/ip-telephony/8851-and-kem-programming/td-p/3095036,0
Cisco 2911 FXS Port advice show voice,07-26-2017,124,3,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-2911-fxs-port-advice-quot-show-voice-port-sum-quot/td-p/3094959,1
Outbound calling ID CME,07-11-2017,47,2,0,https://supportforums.cisco.com//t5/ip-telephony/outbound-calling-id-cme/td-p/3077966,0
CME SIP Phone shows time as December 31,07-07-2017,86,5,0,https://supportforums.cisco.com//t5/ip-telephony/cme-sip-phone-shows-time-as-december-31-1981/td-p/3067473,0
CUCM 115 hardware support,07-26-2017,367,4,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-11-5-hardware-support/td-p/3094522,0
Cisco 8851 add on module,07-26-2017,258,9,5,https://supportforums.cisco.com//t5/ip-telephony/cisco-8851-add-on-module/td-p/3094628,0
Cisco Unity  shared voicemail for term,07-26-2017,72,1,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-unity-shared-voicemail-for-terminated-employees/td-p/3094907,0
CUCM 115 MoH Rebroadcast External Mu,05-01-2017,362,3,5,https://supportforums.cisco.com//t5/ip-telephony/cucm-11-5-moh-rebroadcast-external-multicast-source/td-p/3020493,0
caller id during transfer,07-06-2017,104,11,0,https://supportforums.cisco.com//t5/ip-telephony/caller-id-during-transfer/td-p/3059568,0
Can a Single PLM handle multiple CUCM P,07-26-2017,173,5,5,https://supportforums.cisco.com//t5/ip-telephony/can-a-single-plm-handle-multiple-cucm-publishers-and-or-unity/td-p/3094766,1
SCCP Admin State DOWN,07-26-2017,101,4,0,https://supportforums.cisco.com//t5/ip-telephony/sccp-admin-state-down/td-p/3094285,0
Prime Collaboration Assurance Registrat,07-26-2017,28,0,0,https://supportforums.cisco.com//t5/ip-telephony/prime-collaboration-assurance-registration-status-unknow/td-p/3094733,0
Hunt Pilot  Question about the Feature,07-25-2017,47,2,0,https://supportforums.cisco.com//t5/ip-telephony/hunt-pilot-question-about-the-feature-quot-display-line-group/td-p/3093943,0
CME call not routing to skype,07-26-2017,43,0,0,https://supportforums.cisco.com//t5/ip-telephony/cme-call-not-routing-to-skype/td-p/3094719,0
how to check on gateway weather dynamic,07-26-2017,25,1,0,https://supportforums.cisco.com//t5/ip-telephony/how-to-check-on-gateway-weather-dynamic-rtp-paylod-type-is/td-p/3094540,0
Cisco Call Manager Sync problem and Dat,07-26-2017,38,2,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-call-manager-sync-problem-and-database-replication-issue/td-p/3094381,0
Restoring  adding CCM Subscriber serve,12-20-2006,220,8,6,https://supportforums.cisco.com//t5/ip-telephony/restoring-adding-ccm-subscriber-server/td-p/628668,0
Call Manager 423 media,07-26-2017,25,2,0,https://supportforums.cisco.com//t5/ip-telephony/call-manager-4-2-3-media/td-p/3094280,0
CM backup  restore Configuration from,07-26-2017,47,1,0,https://supportforums.cisco.com//t5/ip-telephony/cm-backup-restore-configuration-from-version-8-5-to-11-0/td-p/3094427,0
7821 ip phone call via vpn drops,07-20-2017,57,9,0,https://supportforums.cisco.com//t5/ip-telephony/7821-ip-phone-call-via-vpn-drops/td-p/3090237,0
connecting problem of Cisco Unified SIP,07-25-2017,24,2,0,https://supportforums.cisco.com//t5/ip-telephony/connecting-problem-of-cisco-unified-sip-phone-cp-3905/td-p/3094250,0
about cisco ip phone 3905 conference,07-25-2017,110,2,0,https://supportforums.cisco.com//t5/ip-telephony/about-cisco-ip-phone-3905-conference/td-p/3094115,0
Idle time out parameter for Extension M,01-28-2009,263,6,5,https://supportforums.cisco.com//t5/ip-telephony/idle-time-out-parameter-for-extension-mobility/td-p/1192754,0
Cannot make Call from Analog Phone FXS ,07-25-2017,84,0,0,https://supportforums.cisco.com//t5/ip-telephony/cannot-make-call-from-analog-phone-fxs-to-sip-phone/td-p/3094078,0
Expnasion Module,07-25-2017,24,3,0,https://supportforums.cisco.com//t5/ip-telephony/expnasion-module/td-p/3093815,1
connect meraki mc74 to hpbx asterisk t,07-25-2017,40,1,0,https://supportforums.cisco.com//t5/ip-telephony/connect-meraki-mc74-to-hpbx-asterisk-this-is-possible-why/td-p/3093980,0
Cisco CME Paging not Working,11-15-2016,175,2,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-cme-paging-not-working/td-p/2991852,0
CUCM and UCCX Clustering Over VPN,07-25-2017,32,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-and-uccx-clustering-over-vpn/td-p/3093840,0
cucm sending wrong RTP connection IP ad,07-25-2017,172,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-sending-wrong-rtp-connection-ip-address-in-200-ok-sip/td-p/3093880,0
simple question enabling remotepartyi,07-25-2017,17,2,5,https://supportforums.cisco.com//t5/ip-telephony/simple-question-enabling-remote-party-id-on-a-3825-voice-gateway/td-p/3093747,1
TRAI India Regulations regarding VoIP,06-11-2015,17362,20,45,https://supportforums.cisco.com//t5/ip-telephony/trai-india-regulations-regarding-voip/td-p/2704100,1
Странный звук,07-25-2017,34,2,0,https://supportforums.cisco.com//t5/ip-telephony/%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9-%D0%B7%D0%B2%D1%83%D0%BA/td-p/3093565,0
CUCM,07-24-2017,29,5,0,https://supportforums.cisco.com//t5/ip-telephony/cucm/td-p/3092316,0
CUCM database error help,07-25-2017,90,0,0,https://supportforums.cisco.com//t5/ip-telephony/cucm-database-error-help/td-p/3093572,0
Phone language change on Cisco 8851 SIP,07-24-2017,307,3,0,https://supportforums.cisco.com//t5/ip-telephony/phone-language-change-on-cisco-8851-sip-phone/td-p/3092761,1
Cisco SIP Phone 8865 integrate with IMS,07-25-2017,55,0,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-sip-phone-8865-integrate-with-ims/td-p/3093522,0
79407960 Phones not registering after ,07-25-2017,32,0,0,https://supportforums.cisco.com//t5/ip-telephony/7940-7960-phones-not-registering-after-vlan-id-changes/td-p/3093478,0
CUCM Upgarde from 86 to 912 SU6 imag,07-24-2017,47,2,5,https://supportforums.cisco.com//t5/ip-telephony/cucm-upgarde-from-8-6-to-9-1-2-su6-image/td-p/3093029,1
Netherland Dentech SIP trunk,07-24-2017,25,1,0,https://supportforums.cisco.com//t5/ip-telephony/netherland-dentech-sip-trunk/td-p/3092820,0
No ring on mobile for Hunt group calls,07-24-2017,69,1,0,https://supportforums.cisco.com//t5/ip-telephony/no-ring-on-mobile-for-hunt-group-calls/td-p/3093178,0
CUE 705 stuck in booting,07-25-2017,24,0,0,https://supportforums.cisco.com//t5/ip-telephony/cue-7-0-5-stuck-in-booting/td-p/3093287,0
Avaya SIP Desktop phones on Callmanager,03-16-2017,308,9,0,https://supportforums.cisco.com//t5/ip-telephony/avaya-sip-desktop-phones-on-callmanager/td-p/3069206,1
Cisco ISR4331 oneway audio,04-26-2017,379,4,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-isr4331-one-way-audio/td-p/3004940,0
upgrade cluster CUCM from 86 to 115,10-14-2016,409,6,4,https://supportforums.cisco.com//t5/ip-telephony/upgrade-cluster-cucm-from-8-6-to-11-5/td-p/2942146,0
CUCME Help Needed,07-24-2017,96,6,0,https://supportforums.cisco.com//t5/ip-telephony/cucme-help-needed/td-p/3092534,1
IP Communicator,07-20-2017,18,2,0,https://supportforums.cisco.com//t5/ip-telephony/ip-communicator/td-p/3090671,0
voice register template cme 105,07-24-2017,240,1,0,https://supportforums.cisco.com//t5/ip-telephony/voice-register-template-cme-10-5/td-p/3092439,0
Which CAPF cert is used if you have a f,07-24-2017,33,0,0,https://supportforums.cisco.com//t5/ip-telephony/which-capf-cert-is-used-if-you-have-a-few-on-your-cucm-cluster/td-p/3092733,0
Forward Calls to VM or a Cell Phone WIT,01-04-2016,4299,8,20,https://supportforums.cisco.com//t5/ip-telephony/forward-calls-to-vm-or-a-cell-phone-without-a-physcial-phone/td-p/2790757,1
Unity Connection 100 Busy Tone,09-18-2014,1520,11,10,https://supportforums.cisco.com//t5/ip-telephony/unity-connection-10-0-busy-tone/td-p/2505427,1
Cisco enhanced line mode,07-24-2017,268,3,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-enhanced-line-mode/td-p/3092333,1
Cucm,07-22-2017,35,5,0,https://supportforums.cisco.com//t5/ip-telephony/cucm/td-p/3091757,0
TSP lost configuration on Windows 10 up,07-21-2017,135,2,0,https://supportforums.cisco.com//t5/ip-telephony/tsp-lost-configuration-on-windows-10-update/td-p/3091333,0
sip door entry system to sip call fails,01-14-2015,438,21,35,https://supportforums.cisco.com//t5/ip-telephony/sip-door-entry-system-to-sip-call-fails/td-p/2579489,0
Calls Dropping off intermittently after,07-24-2017,14,2,0,https://supportforums.cisco.com//t5/ip-telephony/calls-dropping-off-intermittently-after-few-seconds/td-p/3092396,0
sip trunk doest work after dns impleme,07-24-2017,17,2,0,https://supportforums.cisco.com//t5/ip-telephony/sip-trunk-does-t-work-after-dns-implementation/td-p/3092406,0
Discard digits on calling number,07-21-2017,32,3,0,https://supportforums.cisco.com//t5/ip-telephony/discard-digits-on-calling-number/td-p/3091227,1
CUCM MTP Sizing,07-10-2017,667,11,5,https://supportforums.cisco.com//t5/ip-telephony/cucm-mtp-sizing/td-p/3073082,1
Cisco 8841 IP Phone not accepting 3rd p,02-12-2017,54,2,0,https://supportforums.cisco.com//t5/ip-telephony/cisco-8841-ip-phone-not-accepting-3rd-party-firmware/td-p/3064705,0
Cisco 7861 registered to 3rd party PBX ,06-14-2017,130,5,5,https://supportforums.cisco.com//t5/ip-telephony/cisco-7861-registered-to-3rd-party-pbx-other-than-cucm/td-p/3060312,0
CP8851 bad boot image,05-02-2017,38,2,0,https://supportforums.cisco.com//t5/ip-telephony/cp-8851-bad-boot-image/td-p/3026620,0
utils command on CUCM,07-19-2017,386,19,5,https://supportforums.cisco.com//t5/ip-telephony/utils-command-on-cucm/td-p/3090097,1
ITLCTL and Certificate,07-14-2017,1188,14,25,https://supportforums.cisco.com//t5/ip-telephony/itl-ctl-and-certificate/td-p/3085674,0
CDR Repository Service,07-07-2017,266,4,0,https://supportforums.cisco.com//t5/ip-telephony/cdr-repository-service/td-p/3064562,0
Call Forward to Translation Pattern,07-23-2017,80,5,0,https://supportforums.cisco.com//t5/ip-telephony/call-forward-to-translation-pattern/td-p/3091945,0
Need to configure extension with 9XXXX ,07-23-2017,169,2,0,https://supportforums.cisco.com//t5/ip-telephony/need-to-configure-extension-with-9xxxx-as-internal-while-we/td-p/3091828,1
Analog FXO port routed through switch p,07-22-2017,41,4,0,https://supportforums.cisco.com//t5/ip-telephony/analog-fxo-port-routed-through-switch-ports/td-p/3091778,0
VIC32EM analog to digital conversion ,07-22-2017,28,2,0,https://supportforums.cisco.com//t5/ip-telephony/vic3-2e-m-analog-to-digital-conversion-time/td-p/3091594,0
Auto Ring from Cisco Callmanager to a P,12-18-2013,108,3,0,https://supportforums.cisco.com//t5/ip-telephony/auto-ring-from-cisco-callmanager-to-a-pstn-switch/td-p/2381561,0
Cisco CUCM configuration for same exten,07-23-2017,53,1,5,https://supportforums.cisco.com//t5/ip-telephony/cisco-cucm-configuration-for-same-extension-for-ata187-and/td-p/3091872,0
ThirdParty SIP phone reregistration i,07-22-2017,234,12,0,https://supportforums.cisco.com//t5/ip-telephony/third-party-sip-phone-re-registration-issue/td-p/3091665,1
SRST for SIP 7841 Phone on 2921,07-15-2017,151,2,0,https://supportforums.cisco.com//t5/ip-telephony/srst-for-sip-7841-phone-on-2921/td-p/3086257,1
Status Local Agent is not responding,07-19-2017,743,8,10,https://supportforums.cisco.com//t5/ip-telephony/status-local-agent-is-not-responding-this-may-be-due-to-master/td-p/3089816,1
non MCD Devices details,07-22-2017,38,1,0,https://supportforums.cisco.com//t5/ip-telephony/non-mcd-devices-details/td-p/3091654,0
Voice mail PIN Cisco Unity and CUCM9,07-20-2017,79,4,10,https://supportforums.cisco.com//t5/ip-telephony/voice-mail-pin-cisco-unity-and-cucm9/td-p/3090617,0
Modify CUBE SIP Diversion Header from 3,07-21-2017,137,1,0,https://supportforums.cisco.com//t5/ip-telephony/modify-cube-sip-diversion-header-from-3-digit-extension-to-10/td-p/3091527,0
International OnNet calling between US,07-21-2017,109,1,0,https://supportforums.cisco.com//t5/ip-telephony/international-on-net-calling-between-usa-and-uae-dubai-saudi/td-p/3091425,0
Remote IP Phone ASA 5505 easyvpn to cal,07-22-2017,12,0,0,https://supportforums.cisco.com//t5/ip-telephony/remote-ip-phone-asa-5505-easyvpn-to-call-manger-8-6-outbound/td-p/3091598,0
IMPresence new deployment not function,07-20-2017,31,2,0,https://supportforums.cisco.com//t5/ip-telephony/im-presence-new-deployment-not-functioning-properly/td-p/3090899,0
SPA 112 SIP disconnects occasionally,07-21-2017,16,1,0,https://supportforums.cisco.com//t5/ip-telephony/spa-112-sip-disconnects-occasionally/td-p/3091232,0
MOH Storage Space,07-21-2017,159,4,0,https://supportforums.cisco.com//t5/ip-telephony/moh-storage-space/td-p/3091257,0
Why We need to upgrade Publisher first,07-21-2017,29,1,0,https://supportforums.cisco.com//t5/ip-telephony/why-we-need-to-upgrade-publisher-first/td-p/3091397,0
